# text = The book of the genealogy of Jesus Christ, the son of David, the son of Abraham.
The				
will				
tell				
me	OBJ	pron.pper	?OLD	
in				
that				
day	other	def-np.dem	?OLD	
,				
'				
Lord	OBJ	ne	?OLD	
,				
Lord	other_2	ne	?OLD	
,				
did				
n't				
we				
prophesy	OBJ_2	indef-np.bare		
in				
your	other_3	pron.ppos	?OLD	
name	other_2	def-np.poss	?OLD	
,				
in				
your	other_4	pron.ppos	?OLD	
name	other_3	def-np.poss	?OLD	
cast				
out				
demons	other_2	indef-np.bare		
,				
and				
in				
your	other_5	pron.ppos	?OLD	
name	SBJ_4	def-np.poss	?OLD	
do				
many				
mighty	SBJ_5	indef-np.quant		
works				
?				
'			

# text = Then I will tell them, 'I never knew you.
Then				
I	SBJ	pron.pper	?OLD	
will				
tell				
them	OBJ	pron.pper	?OLD	
,				
'I	SBJ_2	ne	?OLD	
never				
knew				
you	OBJ_2	pron.pper	?OLD	
.			

# text = Depart from me, you who work iniquity.'
Depart	other	ne	?OLD	
from				
me	other	pron.pper	?OLD	
,				
you	other	pron.pper	?OLD	
who	SBJ_3			
work				
iniquity	OBJ_3	indef-np.bare		
.				
'			

--
# text = "Everyone therefore who hears these words of mine, and does them, I will liken him to a wise man, who built his house on a rock.
&quot;				
Everyone	SBJ	pron.pind		
therefore				
who	SBJ_2			
hears				
these				
words	OBJ_2	def-np.dem	?OLD	
of				
mine	other_3	pron	?OLD	
,				
and				
does				
them	OBJ_3	pron.pper	?OLD	
,				
I	SBJ	pron.pper	?OLD	
will				
liken				
him	OBJ	pron.pper	?OLD	
to				
a				
wise				
man	other	indef-np.a		
,				
who	SBJ_3			
built				
his	other_4	pron.ppos	?OLD	
house	OBJ_3	def-np.poss	?OLD	
on				
a				
rock	other_3	indef-np.a		
.			

# text = The rain came down, the floods came, and the winds blew, and beat on that house; and it didn't fall, for it was founded on the rock.
The				
rain	SBJ	def-np.the	?OLD	
came				
down				
,				
the				
floods	SBJ_2	def-np.the	?OLD	
came				
,				
and				
the				
winds	SBJ_2	def-np.the	?OLD	
blew				
,				
and				
beat				
on				
that				
house	other_3	def-np.dem	?OLD	
;				
and				
it	SBJ_2	pron.pper	?OLD	
did				
n't				
fall				
,				
for				
it	SBJ_2	pron.pper	?OLD	
was				
founded				
on				
the				
rock	other_2	def-np.the	?OLD	
.			

# text = Everyone who hears these words of mine, and doesn't do them will be like a foolish man, who built his house on the sand.
Everyone	SBJ	pron.pind		
who	SBJ_3			
hears				
these				
words	OBJ_3	def-np.dem	?OLD	
of				
mine	other_4	pron	?OLD	
,				
and				
does				
n't				
do				
them	OBJ_3	pron.pper	?OLD	
will				
be				
like				
a				
foolish				
man	other	indef-np.a		
,				
who	SBJ_2			
built				
his	other_3	pron.ppos	?OLD	
house	OBJ_2	def-np.poss	?OLD	
on				
the				
sand	other_2	def-np.the	?OLD	
.			

--
# text = The rain came down, the floods came, and the winds blew, and beat on that house; and it fell--and great was its fall."
The				
rain	SBJ	def-np.the	?OLD	
came				
down				
,				
the				
floods	SBJ_2	def-np.the	?OLD	
came				
,				
and				
the				
winds	SBJ_2	def-np.the	?OLD	
blew				
,				
and				
beat				
on				
that				
house	other_3	def-np.dem	?OLD	
;				
and				
it	SBJ_2	pron.pper	?OLD	
fell				
_				
and				
great				
was				
its	other_3	pron.ppos	?OLD	
fall	SBJ_2	def-np.poss	?OLD	
.				
&quot;			

# text = It happened, when Jesus had finished saying these things, that the multitudes were astonished at his teaching, for he taught them with authority, and not like the scribes.
It	SBJ	pron.pper	?OLD	
happened				
,				
when				
Jesus	SBJ_2	ne	?OLD	
had				
finished				
saying				
these				
things	OBJ_3	def-np.dem	?OLD	
,				
that				
the				
multitudes	SBJ_2	def-np.the	?OLD	
were				
astonished				
at				
his	other_3	pron.ppos	?OLD	
teaching	other_2	def-np.poss	?OLD	
,				
for				
he	SBJ_3	pron.pper	?OLD	
taught				
them	OBJ_3	pron.pper	?OLD	
with				
authority	other_3	indef-np.bare		
,				
and				
not				
like				
the				
scribes	other_3	def-np.the	?OLD	
.			

# text = When he came down from the mountain, great multitudes followed him.
When				
he	SBJ_2	pron.pper	?OLD	
came				
down				
from				
the				
mountain	other_2	def-np.the	?OLD	
,				
great				
multitudes	SBJ	indef-np.bare		
followed				
him	OBJ	pron.pper	?OLD	
.			

--
# text = Behold, a leper came to him and worshiped him, saying, \"Lord, if you want to, you can make me clean.\"
Behold				
,				
a				
leper	SBJ	indef-np.a		
came				
to				
him	other	pron.pper	?OLD	
and				
worshiped				
him	OBJ_2	pron.pper	?OLD	
,				
saying				
,				
&quot;				
Lord	other_3	ne	?OLD	
,				
if				
you	SBJ_4	pron.pper	?OLD	
want				
to				
,				
you	SBJ_3	pron.pper	?OLD	
can				
make				
me	OBJ_3	pron.pper	?OLD	
clean				
.				
&quot;			

--
# text = Jesus stretched out his hand, and touched him, saying, "I want to.
Jesus	SBJ	ne	?OLD	
stretched				
out				
his	other_2	pron.ppos	?OLD	
hand	OBJ	def-np.poss	?OLD	
,				
and				
touched				
him	OBJ_2	pron.pper	?OLD	
,				
saying				
,				
&quot;				
I	SBJ_4	pron.pper	?OLD	
want				
to				
.			

--
# text = Be made clean.\"
Be				
made				
clean				
.				
&quot;			

# text = Immediately his leprosy was cleansed.
Immediately				
his	other_2	pron.ppos	?OLD	
leprosy	SBJ	def-np.poss	?OLD	
was				
cleansed				
.			

--
# text = Jesus said to him, \"See that you tell nobody, but go, show yourself to the priest, and offer the gift that Moses commanded, as a testimony to them.\"
Jesus	SBJ	ne	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
See				
that				
you	SBJ_3	pron.pper	?OLD	
tell				
nobody	OBJ_3	pron	?OLD	
,				
but				
go				
,				
show				
yourself	OBJ_4			
to				
the				
priest	other_4	def-np.the	?OLD	
,				
and				
offer				
the				
gift	OBJ_4	def-np.the	?OLD	
that	SBJ_6			
Moses				
commanded				
,				
as				
a				
testimony	other_3	indef-np.a		
to				
them	other_4	pron.pper	?OLD	
.				
&quot;			

--
# text = When he came into Capernaum, a centurion came to him, asking him, and saying, "Lord, my servant lies in the house paralyzed, grievously tormented."
When				
he	SBJ_2	pron.pper	?OLD	
came				
into				
Capernaum	other_2	ne	?OLD	
,				
a				
centurion	SBJ	indef-np.a		
came				
to				
him	other	pron.pper	?OLD	
,				
asking				
him	OBJ_2	pron.pper	?OLD	
,				
and				
saying				
,				
&quot;				
Lord	other_2	ne	?OLD	
,				
my	other_5	pron.ppos	?OLD	
servant	SBJ_4	def-np.poss	?OLD	
lies				
in				
the				
house	other_3	def-np.the	?OLD	
paralyzed				
,				
grievously				
tormented				
.				
&quot;			

--
# text = Jesus said to him, "I will come and heal him."
Jesus	SBJ	ne	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
I	SBJ_2	pron.pper	?OLD	
will				
come				
and				
heal				
him	OBJ_3	pron.pper	?OLD	
.				
&quot;			

--
# text = The centurion answered, \"Lord, I'm not worthy for you to come under my roof.
The				
centurion	SBJ	def-np.the	?OLD	
answered				
,				
&quot;				
Lord	other_2	ne	?OLD	
,				
I	SBJ_2	pron.pper	?OLD	
'm				
not				
worthy				
for				
you	other_2	pron.pper	?OLD	
to				
come				
under				
my	other_4	pron.ppos	?OLD	
roof	other_3	def-np.poss	?OLD	
.			

# text = Just say the word, and my servant will be healed.
Just				
say				
the				
word	OBJ	def-np.the	?OLD	
,				
and				
my	other_3	pron.ppos	?OLD	
servant	SBJ_2	def-np.poss	?OLD	
will				
be				
healed				
.			

# text = For I am also a man under authority, having under myself soldiers.
For				
I	SBJ	pron.pper	?OLD	
am				
also				
a				
man	other	indef-np.a		
under				
authority	other	indef-np.bare		
,				
having				
under				
myself				
soldiers	other_2	indef-np.bare		
.			

--
# text = I tell this one, 'Go,' and he goes; and tell another, 'Come,' and he comes; and tell my servant, 'Do this,' and he does it.\"
I	SBJ	pron.pper	?OLD	
tell				
this				
one	OBJ	def-np.dem	?OLD	
,				
'				
Go	other_2	ne	?OLD	
,				
'				
and				
he	SBJ_2	pron.pper	?OLD	
goes				
;				
and				
tell				
another	OBJ_2			
,				
'				
Come				
,				
'				
and				
he	SBJ_2	pron.pper	?OLD	
comes				
;				
and				
tell				
my	other_3	pron.ppos	?OLD	
servant	OBJ_2	def-np.poss	?OLD	
,				
'				
Do				
this	SBJ_2	pron.pds	?OLD	
,				
'				
and				
he	SBJ_2	pron.pper	?OLD	
does				
it	OBJ_2	pron.pper	?OLD	
.				
&quot;			

--
# text = When Jesus heard it, he marveled, and said to those who followed, "Most certainly I tell you, I haven't found so great a faith, not even in Israel.
When				
Jesus	SBJ_2	ne	?OLD	
heard				
it	OBJ_2	pron.pper	?OLD	
,				
he	SBJ	pron.pper	?OLD	
marveled				
,				
and				
said				
to				
those	other_3	pron.pds	?OLD	
who	SBJ_4			
followed				
,				
&quot;				
Most	SBJ_3			
certainly				
I	SBJ_3	pron.pper	?OLD	
tell				
you	OBJ_3	pron.pper	?OLD	
,				
I	SBJ_4	pron.pper	?OLD	
have				
n't				
found				
so				
great				
a				
faith	OBJ_4	indef-np.a		
,				
not				
even				
in				
Israel	other_5	ne	?OLD	
.			

# text = I tell you that many will come from the east and the west, and will sit down with Abraham, Isaac, and Jacob in the Kingdom of Heaven, but the children of the Kingdom will be thrown out into the outer darkness.
I	SBJ	pron.pper	?OLD	
tell				
you	OBJ	pron.pper	?OLD	
that				
many	SBJ_2			
will				
come				
from				
the				
east	other_2	def-np.the	?OLD	
and				
the				
west	other_2	def-np.the	?OLD	
,				
and				
will				
sit				
down				
with				
Abraham	other_2	ne	?OLD	
,				
Isaac	other_3	ne	?OLD	
,				
and				
Jacob	other_3	ne	?OLD	
in				
the				
Kingdom	other_3	ne	?OLD	
of				
Heaven	other_4	ne	?OLD	
,				
but				
the				
children	SBJ_2	def-np.poss	?OLD	
of				
the				
Kingdom	other_3	ne	?OLD	
will				
be				
thrown				
out				
into				
the				
outer				
darkness	other_2	def-np.the	?OLD	
.			

--
# text = There will be weeping and gnashing of teeth."
There	SBJ	pron	?OLD	
will				
be				
weeping				
and				
gnashing				
of				
teeth	other_2	indef-np.bare		
.				
&quot;			

--
# text = Jesus said to the centurion, "Go your way.
Jesus	SBJ	ne	?OLD	
said				
to				
the				
centurion	other	def-np.the	?OLD	
,				
&quot;				
Go				
your	other_3	pron.ppos	?OLD	
way	OBJ_2	def-np.poss	?OLD	
.			

--
# text = Let it be done for you as you have believed.\"
Let				
it	OBJ	pron.pper	?OLD	
be				
done				
for				
you	other_2	pron.pper	?OLD	
as				
you	SBJ_2	pron.pper	?OLD	
have				
believed				
.				
&quot;			

# text = His servant was healed in that hour.
His	other_2	pron.ppos	?OLD	
servant	SBJ	def-np.poss	?OLD	
was				
healed				
in				
that				
hour	other	def-np.dem	?OLD	
.			

# text = When Jesus came into Peter's house, he saw his wife's mother lying sick with a fever.
When				
Jesus	SBJ_2	ne	?OLD	
came				
into				
Peter	other_3	ne	?OLD	
's				
house	other_2	def-np.poss	?OLD	
,				
he	SBJ	pron.pper	?OLD	
saw				
his	other_3	pron.ppos	?OLD	
wife	other_2	def-np.poss	?OLD	
's				
mother	OBJ	def-np.poss	?OLD	
lying				
sick				
with				
a				
fever	other_4	indef-np.a		
.			

# text = He touched her hand, and the fever left her.
He	SBJ	pron.pper	?OLD	
touched				
her	other_2	pron.ppos	?OLD	
hand	OBJ	def-np.poss	?OLD	
,				
and				
the				
fever	SBJ_2	def-np.the	?OLD	
left				
her	OBJ_2	pron.pper	?OLD	
.			

# text = She got up and served him.
She	SBJ	pron.pper	?OLD	
got				
up				
and				
served				
him	OBJ_2	pron.pper	?OLD	
.			

# text = When evening came, they brought to him many possessed with demons.
When				
evening	SBJ_2	indef-np.bare		
came				
,				
they	SBJ	pron.pper	?OLD	
brought				
to				
him	other	pron.pper	?OLD	
many	OBJ			
possessed				
with				
demons	other_3	indef-np.bare		
.			

--
# text = He cast out the spirits with a word, and healed all who were sick; that it might be fulfilled which was spoken through Isaiah the prophet, saying: "He took our infirmities, and bore our diseases."
He	SBJ	pron.pper	?OLD	
cast				
out				
the				
spirits	OBJ	def-np.the	?OLD	
with				
a				
word	other_2	indef-np.a		
,				
and				
healed				
all				
who	SBJ_3			
were				
sick				
;				
that				
it	SBJ_2	pron.pper	?OLD	
might				
be				
fulfilled				
which	SBJ_3			
was				
spoken				
through				
Isaiah	other_3	ne	?OLD	
the				
prophet	other_4	def-np.the	?OLD	
,				
saying				
:				
&quot;				
He	SBJ_4	pron.pper	?OLD	
took				
our	other_5	pron.ppos	?OLD	
infirmities	OBJ_4	def-np.poss	?OLD	
,				
and				
bore				
our	other_6	pron.ppos	?OLD	
diseases	OBJ_5	def-np.poss	?OLD	
.				
&quot;			

# text = Now when Jesus saw great multitudes around him, he gave the order to depart to the other side.
Now				
when				
Jesus	SBJ_2	ne	?OLD	
saw				
great				
multitudes	OBJ_2	indef-np.bare		
around				
him	other_2	pron.pper	?OLD	
,				
he	SBJ	pron.pper	?OLD	
gave				
the				
order	OBJ	def-np.the	?OLD	
to				
depart				
to				
the				
other				
side	other_3	def-np.the.other	?OLD	
.			

--
# text = A scribe came, and said to him, "Teacher, I will follow you wherever you go."
A				
scribe	SBJ	indef-np.a		
came				
,				
and				
said				
to				
him	other_2	pron.pper	?OLD	
,				
&quot;				
Teacher	other	indef-np.bare		
,				
I	SBJ_2	pron.pper	?OLD	
will				
follow				
you	OBJ_2	pron.pper	?OLD	
wherever				
you	SBJ_3	pron.pper	?OLD	
go				
.				
&quot;			

--
# text = Jesus said to him, \"The foxes have holes, and the birds of the sky have nests, but the Son of Man has nowhere to lay his head.\"
Jesus	SBJ	ne	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
The				
foxes	SBJ_2	def-np.the	?OLD	
have				
holes	OBJ_2	indef-np.bare		
,				
and				
the				
birds	SBJ_3	def-np.the	?OLD	
of				
the				
sky	other_4	def-np.the	?OLD	
have				
nests	OBJ_3	indef-np.bare		
,				
but				
the				
Son	SBJ_3	ne	?OLD	
of				
Man	other_4	ne	?OLD	
has				
nowhere				
to				
lay				
his	other_5	pron.ppos	?OLD	
head	OBJ_4	def-np.poss	?OLD	
.				
&quot;			

--
# text = Another of his disciples said to him, \"Lord, allow me first to go and bury my father.\"
Another	SBJ	def-np.poss	?OLD	
of				
his	other_3	pron.ppos	?OLD	
disciples	other_2	def-np.poss	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
Lord	SBJ_2	ne	?OLD	
,				
allow				
me	OBJ_2	pron.pper	?OLD	
first				
to				
go				
and				
bury				
my	other_6	pron.ppos	?OLD	
father	OBJ_5	def-np.poss	?OLD	
.				
&quot;			

--
# text = But Jesus said to him, "Follow me, and leave the dead to bury their own dead."
But				
Jesus	SBJ	ne	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
Follow				
me	OBJ_2	pron.pper	?OLD	
,				
and				
leave				
the				
dead	OBJ_3			
to				
bury				
their	other_5	pron.ppos	?OLD	
own				
dead	OBJ_4			
.				
&quot;			

# text = When he got into a boat, his disciples followed him.
When				
he	SBJ_2	pron.pper	?OLD	
got				
into				
a				
boat	other_2	indef-np.a		
,				
his	other_2	pron.ppos	?OLD	
disciples	SBJ	def-np.poss	?OLD	
followed				
him	OBJ	pron.pper	?OLD	
.			

# text = Behold, a violent storm came up on the sea, so much that the boat was covered with the waves, but he was asleep.
Behold				
,				
a				
violent				
storm	SBJ	indef-np.a		
came				
up				
on				
the				
sea	other	def-np.the	?OLD	
,				
so				
much				
that				
the				
boat	SBJ_3	def-np.the	?OLD	
was				
covered				
with				
the				
waves	other_3	def-np.the	?OLD	
,				
but				
he	SBJ_2	pron.pper	?OLD	
was				
asleep				
.			

--
# text = They came to him, and woke him up, saying, \"Save us, Lord!
They	SBJ	pron.pper	?OLD	
came				
to				
him	other	pron.pper	?OLD	
,				
and				
woke				
him	OBJ_2	pron.pper	?OLD	
up				
,				
saying				
,				
&quot;				
Save				
us	OBJ_4	pron.pper	?OLD	
,				
Lord	other_5	ne	?OLD	
!			

--
# text = We are dying!"
We	SBJ	pron.pper	?OLD	
are				
dying				
!				
&quot;			

--
# text = He said to them, "Why are you fearful, O you of little faith?"
He	SBJ	pron.pper	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,				
&quot;				
Why				
are				
you	SBJ_2	pron.pper	?OLD	
fearful				
,				
_				
you	other_2	pron.pper	?OLD	
of				
little				
faith	other_3	indef-np.bare		
?				
&quot;			

# text = Then he got up, rebuked the wind and the sea, and there was a great calm.
Then				
he	SBJ	pron.pper	?OLD	
got				
up				
,				
rebuked				
the				
wind	OBJ_2	def-np.the	?OLD	
and				
the				
sea	other_3	def-np.the	?OLD	
,				
and				
there				
was				
a				
great				
calm	SBJ_2	indef-np.a		
.			

--
# text = The men marveled, saying, \"What kind of man is this, that even the wind and the sea obey him?\"
The				
men	SBJ_2	def-np.the	?OLD	
marveled				
,				
saying				
,				
&quot;				
What	other_3	pron.pint		
kind	SBJ_2	indef-np		
of				
man	other_3	indef-np.bare		
is				
this	other	pron.pds	?OLD	
,				
that				
even				
the				
wind	SBJ_3	def-np.the	?OLD	
and				
the				
sea	other_4	def-np.the	?OLD	
obey				
him	OBJ_3	pron.pper	?OLD	
?				
&quot;			

# text = When he came to the other side, into the country of the Gergesenes, two people possessed by demons met him there, coming out of the tombs, exceedingly fierce, so that nobody could pass that way.
When				
he	SBJ_2	pron.pper	?OLD	
came				
to				
the				
other				
side	other_2	def-np.the.other	?OLD	
,				
into				
the				
country	other	def-np.the	?OLD	
of				
the				
Gergesenes	other_2	def-np.the	?OLD	
,				
two				
people	SBJ	indef-np.quant		
possessed				
by				
demons	other_3	indef-np.bare		
met				
him	OBJ_5	pron.pper	?OLD	
there				
,				
coming				
out				
of				
the				
tombs	other_6	def-np.the	?OLD	
,				
exceedingly				
fierce	other_7	indef-np.bare		
,				
so				
that				
nobody	SBJ	pron	?OLD	
could				
pass				
that				
way	OBJ	def-np.dem	?OLD	
.			

--
# text = Behold, they cried out, saying, "What do we have to do with you, Jesus, Son of God?
Behold				
,				
they	SBJ	pron.pper	?OLD	
cried				
out				
,				
saying				
,				
&quot;				
What	OBJ_2	pron.pint		
do				
we	SBJ_2	pron.pper	?OLD	
have				
to				
do				
with				
you	other_3	pron.pper	?OLD	
,				
Jesus	other_4	ne	?OLD	
,				
Son	other_4	ne	?OLD	
of				
God	other_5	ne	?OLD	
?			

--
# text = Have you come here to torment us before the time?"
Have				
you	SBJ	pron.pper	?OLD	
come				
here				
to				
torment				
us	OBJ_2	pron.pper	?OLD	
before				
the				
time	other_2	def-np.the	?OLD	
?				
&quot;			

# text = Now there was a herd of many pigs feeding far away from them.
Now				
there				
was				
a				
herd	SBJ	indef-np.a		
of				
many				
pigs	other_2	indef-np.quant		
feeding				
far				
away				
from				
them	other_3	pron.pper	?OLD	
.			

--
# text = The demons begged him, saying, \"If you cast us out, permit us to go away into the herd of pigs.\"
The				
demons	SBJ	def-np.the	?OLD	
begged				
him	OBJ	pron.pper	?OLD	
,				
saying				
,				
&quot;				
If				
you	SBJ_4	pron.pper	?OLD	
cast				
us	OBJ_4	pron.pper	?OLD	
out				
,				
permit				
us	OBJ_3	pron.pper	?OLD	
to				
go				
away				
into				
the				
herd	other_5	def-np.the	?OLD	
of				
pigs	other_6	indef-np.bare		
.				
&quot;			

--
# text = He said to them, \"Go!\"
He	SBJ	pron.pper	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,				
&quot;				
Go	other	ne	?OLD	
!				
&quot;			

# text = They came out, and went into the herd of pigs: and behold, the whole herd of pigs rushed down the cliff into the sea, and died in the water.
They	SBJ	pron.pper	?OLD	
came				
out				
,				
and				
went				
into				
the				
herd	other_2	def-np.the	?OLD	
of				
pigs	other_3	indef-np.bare		
:				
and				
behold				
,				
the				
whole				
herd	other	def-np.the	?OLD	
of				
pigs	other_2	indef-np.bare		
rushed				
down				
the				
cliff	other_4	def-np.the	?OLD	
into				
the				
sea	other_4	def-np.the	?OLD	
,				
and				
died				
in				
the				
water	other_3	def-np.the	?OLD	
.			

# text = Those who fed them fled, and went away into the city, and told everything, including what happened to those who were possessed with demons.
Those	SBJ	pron.pds	?OLD	
who	SBJ_3			
fed				
them	OBJ_3	pron.pper	?OLD	
fled				
,				
and				
went				
away				
into				
the				
city	other_3	def-np.the	?OLD	
,				
and				
told				
everything	OBJ_2	pron	?OLD	
,				
including				
what	OBJ	pron.pint		
happened				
to				
those	other_3	pron.pds	?OLD	
who	SBJ_5			
were				
possessed				
with				
demons	other_5	indef-np.bare		
.			

# text = Behold, all the city came out to meet Jesus.
Behold				
,				
all				
the				
city	SBJ	def-np.the	?OLD	
came				
out				
to				
meet				
Jesus	OBJ_2	ne	?OLD	
.			

# text = When they saw him, they begged that he would depart from their borders.
When				
they	SBJ_2	pron.pper	?OLD	
saw				
him	OBJ_2	pron.pper	?OLD	
,				
they	SBJ	pron.pper	?OLD	
begged				
that				
he	SBJ_2	pron.pper	?OLD	
would				
depart				
from				
their	other_3	pron.ppos	?OLD	
borders	other_2	def-np.poss	?OLD	
.			

# text = He entered into a boat, and crossed over, and came into his own city.
He	SBJ	pron.pper	?OLD	
entered				
into				
a				
boat	other	indef-np.a		
,				
and				
crossed				
over				
,				
and				
came				
into				
his	other_3	pron.ppos	?OLD	
own				
city	other_2	def-np.poss	?OLD	
.			

# text = Behold, they brought to him a man who was paralyzed, lying on a bed.
Behold				
,				
they	SBJ	pron.pper	?OLD	
brought				
to				
him	other	pron.pper	?OLD	
a				
man	OBJ	indef-np.a		
who	SBJ_3			
was				
paralyzed				
,				
lying				
on				
a				
bed	other_4	indef-np.a		
.			

--
# text = Jesus, seeing their faith, said to the paralytic, "Son, cheer up!
Jesus	SBJ	ne	?OLD	
,				
seeing				
their	other_4	pron.ppos	?OLD	
faith	OBJ_3	def-np.poss	?OLD	
,				
said				
to				
the				
paralytic	other	def-np.the	?OLD	
,				
&quot;				
Son	SBJ_2	ne	?OLD	
,				
cheer				
up				
!			

--
# text = Your sins are forgiven you."
Your	other_2	pron.ppos	?OLD	
sins	SBJ	def-np.poss	?OLD	
are				
forgiven				
you	OBJ	pron.pper	?OLD	
.				
&quot;			

--
# text = Behold, some of the scribes said to themselves, \"This man blasphemes.\"
Behold				
,				
some	SBJ			
of				
the				
scribes	other_2	def-np.the	?OLD	
said				
to				
themselves				
,				
&quot;				
This				
man				
blasphemes	SBJ	def-np.dem	?OLD	
.				
&quot;			

--
# text = Jesus, knowing their thoughts, said, \"Why do you think evil in your hearts?
Jesus	SBJ	ne	?OLD	
,				
knowing				
their	other_3	pron.ppos	?OLD	
thoughts	OBJ_2	def-np.poss	?OLD	
,				
said				
,				
&quot;				
Why				
do				
you	SBJ_2	pron.pper	?OLD	
think				
evil	OBJ_2	indef-np.bare		
in				
your	other_4	pron.ppos	?OLD	
hearts	other_3	def-np.poss	?OLD	
?			

# text = For which is easier, to say, 'Your sins are forgiven;' or to say, 'Get up, and walk?'
For				
which	SBJ	pron.pint		
is				
easier				
,				
to				
say				
,				
'				
Your	other_3	pron.ppos	?OLD	
sins	SBJ_2	def-np.poss	?OLD	
are				
forgiven				
;'				
or				
to				
say				
,				
'				
Get				
up				
,				
and				
walk				
?				
'			

--
# text = But that you may know that the Son of Man has authority on earth to forgive sins..." (then he said to the paralytic), "Get up, and take up your mat, and go up to your house."
But				
that				
you	SBJ	pron.pper	?OLD	
may				
know				
that				
the				
Son	SBJ_2	ne	?OLD	
of				
Man	other_3	ne	?OLD	
has				
authority	OBJ_2	indef-np.bare		
on				
earth	other_3	indef-np.bare		
to				
forgive				
sins	other_3	indef-np.bare		
...				
&quot;				
(				
then				
he	SBJ_2	pron.pper	?OLD	
said				
to				
the				
paralytic	other_2	def-np.the	?OLD	
)				
,				
&quot;				
Get				
up				
,				
and				
take				
up				
your	other_3	pron.ppos	?OLD	
mat	OBJ_2	def-np.poss	?OLD	
,				
and				
go				
up				
to				
your	other_3	pron.ppos	?OLD	
house	other_2	def-np.poss	?OLD	
.				
&quot;			

# text = He arose and departed to his house.
He	SBJ	pron.pper	?OLD	
arose				
and				
departed				
to				
his	other_3	pron.ppos	?OLD	
house	other_2	def-np.poss	?OLD	
.			

# text = But when the multitudes saw it, they marveled and glorified God, who had given such authority to men.
But				
when				
the				
multitudes	SBJ_2	def-np.the	?OLD	
saw				
it	OBJ_2	pron.pper	?OLD	
,				
they	SBJ	pron.pper	?OLD	
marveled				
and				
glorified				
God	OBJ	ne	?OLD	
,				
who	SBJ_3			
had				
given				
such				
authority	OBJ_3	pron.pds		
to				
men	other_4	indef-np.bare		
.			

# text = As Jesus passed by from there, he saw a man called Matthew sitting at the tax collection office.
As				
Jesus	SBJ_2	ne	?OLD	
passed				
by				
from				
there				
,				
he	SBJ	pron.pper	?OLD	
saw				
a				
man	OBJ	indef-np.a		
called				
Matthew	OBJ_3	ne	?OLD	
sitting				
at				
the				
tax				
collection				
office	other_5	def-np.the	?OLD	
.			

--
# text = He said to him, \"Follow me.\"
He	SBJ	pron.pper	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
Follow				
me	OBJ_2	pron.pper	?OLD	
.				
&quot;			

# text = He got up and followed him.
He	SBJ	pron.pper	?OLD	
got				
up				
and				
followed				
him	OBJ_2	pron.pper	?OLD	
.			

# text = It happened as he sat in the house, behold, many tax collectors and sinners came and sat down with Jesus and his disciples.
It	SBJ	pron.pper	?OLD	
happened				
as				
he	SBJ_2	pron.pper	?OLD	
sat				
in				
the				
house	other_2	def-np.the	?OLD	
,				
behold				
,				
many				
tax				
collectors	other	indef-np.quant		
and				
sinners	other_2	indef-np.bare		
came				
and				
sat				
down				
with				
Jesus	other_4	ne	?OLD	
and				
his	other_6	pron.ppos	?OLD	
disciples	other_5	def-np.poss	?OLD	
.			

--
# text = When the Pharisees saw it, they said to his disciples, \"Why does your teacher eat with tax collectors and sinners?\"
When				
the				
Pharisees	SBJ_2	ne	?OLD	
saw				
it	OBJ_2	pron.pper	?OLD	
,				
they	SBJ	pron.pper	?OLD	
said				
to				
his	other_3	pron.ppos	?OLD	
disciples	SBJ_2	def-np.poss	?OLD	
,				
&quot;				
Why				
does				
your	other_3	pron.ppos	?OLD	
teacher	OBJ_2	def-np.poss	?OLD	
eat				
with				
tax				
collectors	other_3	indef-np.bare		
and				
sinners	other_4	indef-np.bare		
?				
&quot;			

--
# text = When Jesus heard it, he said to them, "Those who are healthy have no need for a physician, but those who are sick do.
When				
Jesus	SBJ_2	ne	?OLD	
heard				
it	OBJ_2	pron.pper	?OLD	
,				
he	SBJ	pron.pper	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,				
&quot;				
Those	SBJ_2	pron.pds	?OLD	
who	SBJ_4			
are				
healthy				
have				
no				
need	OBJ_2	indef-np.quant		
for				
a				
physician	other_3	indef-np.a		
,				
but				
those	other_2	pron.pds	?OLD	
who	SBJ_4			
are				
sick				
do	other_3	indef-np.bare		
.			

# text = But you go and learn what this means:
But				
you	SBJ	pron.pper	?OLD	
go				
and				
learn				
what	OBJ_3	pron.pint		
this	SBJ_3	pron.pds	?OLD	
means				
:			

--
# text = 'I desire mercy, and not sacrifice,' for I came not to call the righteous, but sinners to repentance.\"
'I	SBJ	pron.pper	?OLD	
desire				
mercy	OBJ	indef-np.bare		
,				
and				
not				
sacrifice	other	indef-np.bare		
,				
'				
for				
I	SBJ_2	pron.pper	?OLD	
came				
not				
to				
call				
the				
righteous	OBJ_3			
,				
but				
