# text = One of Sherlock Holmes's defects—if, indeed, one may call it a defect—was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment.
us	other_3	pron.pper	?OLD	
.				
&quot;			

--
# text = "Shall we move farther back upon higher ground?"
&quot;				
Shall				
we	SBJ	pron.pper	?OLD	
move				
farther				
back				
upon				
higher				
ground	other	indef-np.bare		
?				
&quot;			

--
# text = \"Yes, I think it would be as well.\"
&quot;				
Yes				
,				
I	SBJ	pron.pper	?OLD	
think				
it	SBJ_2	pron.pper	?OLD	
would				
be				
as				
well				
.				
&quot;			

# text = So as the fog-bank flowed onward we fell back before it until we were half a mile from the house, and still that dense white sea, with the moon silvering its upper edge, swept slowly and inexorably on.
So				
as				
the				
fog				
_				
bank	other_2	def-np.the	?OLD	
flowed				
onward				
we	SBJ_2	pron.pper	?OLD	
fell				
back				
before				
it	other_3	pron.pper	?OLD	
until				
we	SBJ_3	pron.pper	?OLD	
were				
half				
a				
mile	other_2	indef-np.a		
from				
the				
house	other_3	def-np.the	?OLD	
,				
and				
still				
that				
dense				
white				
sea	other_2	def-np.dem	?OLD	
,				
with				
the				
moon	SBJ_3	def-np.the	?OLD	
silvering				
its	other_4	pron.ppos	?OLD	
upper				
edge	OBJ_3	def-np.poss	?OLD	
,				
swept				
slowly				
and				
inexorably				
on				
.			

--
# text = \"We are going too far,\" said Holmes.
&quot;				
We	SBJ_2	pron.pper	?OLD	
are				
going				
too				
far				
,				
&quot;				
said				
Holmes	SBJ	ne	?OLD	
.			

--
# text = "We dare not take the chance of his being overtaken before he can reach us.
&quot;				
We	SBJ	pron.pper	?OLD	
dare				
not				
take				
the				
chance	OBJ_2	def-np.the	?OLD	
of				
his	SBJ_4	pron.pper	?OLD	
being				
overtaken				
before				
he	SBJ_5	pron.pper	?OLD	
can				
reach				
us	OBJ_5	pron.pper	?OLD	
.			

--
# text = At all costs we must hold our ground where we are."
At				
all				
costs	other	indef-np.a		
we	SBJ	pron.pper	?OLD	
must				
hold				
our	other_2	pron.ppos	?OLD	
ground	OBJ	def-np.poss	?OLD	
where				
we	SBJ_2	pron.pper	?OLD	
are				
.				
&quot;			

# text = He dropped on his knees and clapped his ear to the ground.
He	SBJ	pron.pper	?OLD	
dropped				
on				
his	other_2	pron.ppos	?OLD	
knees	other	def-np.poss	?OLD	
and				
clapped				
his	other_3	pron.ppos	?OLD	
ear	OBJ_2	def-np.poss	?OLD	
to				
the				
ground	other_3	def-np.the	?OLD	
.			

--
# text = \"Thank God, I think that I hear him coming.\"
&quot;				
Thank	other	indef-np.bare		
God	other	ne	?OLD	
,				
I	SBJ_2	pron.pper	?OLD	
think				
that				
I	SBJ_3	pron.pper	?OLD	
hear				
him	OBJ_3	pron.pper	?OLD	
coming				
.				
&quot;			

# text = A sound of quick steps broke the silence of the moor.
A				
sound	SBJ	indef-np.a		
of				
quick				
steps	other_2	indef-np.bare		
broke				
the				
silence	OBJ	def-np.the	?OLD	
of				
the				
moor	other_2	def-np.the	?OLD	
.			

# text = Crouching among the stones we stared intently at the silver-tipped bank in front of us.
Crouching				
among				
the				
stones	other_2	def-np.the	?OLD	
we	SBJ	pron.pper	?OLD	
stared				
intently				
at				
the				
silver	other_3	indef-np.bare		
_				
tipped				
bank	other	def-np.the	?OLD	
in				
front	other	def-np.poss	?OLD	
of				
us	other_2	pron.pper	?OLD	
.			

# text = The steps grew louder, and through the fog, as through a curtain, there stepped the man whom we were awaiting.
The				
steps	SBJ	def-np.the	?OLD	
grew				
louder	OBJ	indef-np.bare		
,				
and				
through				
the				
fog	other	def-np.the	?OLD	
,				
as				
through				
a				
curtain	other_2	indef-np.a		
,				
there				
stepped				
the				
man	OBJ_2	def-np.the	?OLD	
whom	OBJ_4			
we	SBJ_4	pron.pper	?OLD	
were				
awaiting				
.			

# text = He looked round him in surprise as he emerged into the clear, starlit night.
He	SBJ	pron.pper	?OLD	
looked				
round				
him	OBJ	pron.pper	?OLD	
in				
surprise	other	indef-np.bare		
as				
he	SBJ_2	pron.pper	?OLD	
emerged				
into				
the				
clear				
,				
starlit				
night	other_2	def-np.the	?OLD	
.			

# text = Then he came swiftly along the path, passed close to where we lay, and went on up the long slope behind us.
Then				
he	SBJ	pron.pper	?OLD	
came				
swiftly				
along				
the				
path	other	def-np.the	?OLD	
,				
passed				
close				
to				
where	other_3	pron.pint		
we	SBJ_5	pron.pper	?OLD	
lay				
,				
and				
went				
on				
up				
the				
long				
slope	OBJ_2	def-np.the	?OLD	
behind				
us	other_3	pron.pper	?OLD	
.			

# text = As he walked he glanced continually over either shoulder, like a man who is ill at ease.
As				
he	SBJ_2	pron.pper	?OLD	
walked				
he	SBJ	pron.pper	?OLD	
glanced				
continually				
over				
either				
shoulder	other	indef-np		
,				
like				
a				
man	other_2	indef-np.a		
who	SBJ_4			
is				
ill				
at				
ease	other_4	indef-np.bare		
.			

--
# text = "Hist!" cried Holmes, and I heard the sharp click of a cocking pistol.
&quot;				
Hist				
!				
&quot;				
cried				
Holmes	OBJ	ne	?OLD	
,				
and				
I	SBJ_2	pron.pper	?OLD	
heard				
the				
sharp				
click	OBJ_2	def-np.the	?OLD	
of				
a				
cocking				
pistol	other_3	indef-np.a		
.			

--
# text = \"Look out!
&quot;				
Look				
out				
!			

--
# text = It's coming!\"
It	SBJ	pron.pper	?OLD	
's				
coming				
!				
&quot;			

# text = There was a thin, crisp, continuous patter from somewhere in the heart of that crawling bank.
There				
was				
a				
thin				
,				
crisp				
,				
continuous				
patter	SBJ	indef-np.a		
from				
somewhere				
in				
the				
heart	other_2	def-np.the	?OLD	
of				
that				
crawling				
bank	other_3	indef-np.bare		
.			

# text = The cloud was within fifty yards of where we lay, and we glared at it, all three, uncertain what horror was about to break from the heart of it.
The				
cloud	SBJ	def-np.the	?OLD	
was				
within				
fifty				
yards	other	indef-np.quant		
of				
where	other	pron.pint		
we	SBJ_3	pron.pper	?OLD	
lay				
,				
and				
we	SBJ_2	pron.pper	?OLD	
glared				
at				
it	other_2	pron.pper	?OLD	
,				
all				
three				
,				
uncertain				
what	other_4	pron.pint		
horror	SBJ_3	indef-np		
was				
about				
to				
break				
from				
the				
heart	other_4	def-np.poss	?OLD	
of				
it	other_5	pron.pper	?OLD	
.			

# text = I was at Holmes's elbow, and I glanced for an instant at his face.
I	SBJ	pron.pper	?OLD	
was				
at				
Holmes	other	ne	?OLD	
's				
elbow	other	def-np.poss	?OLD	
,				
and				
I	SBJ_2	pron.pper	?OLD	
glanced				
for				
an				
instant	other_2	indef-np.a		
at				
his	other_4	pron.ppos	?OLD	
face	other_3	def-np.poss	?OLD	
.			

# text = It was pale and exultant, his eyes shining brightly in the moonlight.
It	SBJ	pron.pper	?OLD	
was				
pale				
and				
exultant				
,				
his	other_2	pron.ppos	?OLD	
eyes	other	def-np.poss	?OLD	
shining				
brightly				
in				
the				
moonlight	other_3	def-np.the	?OLD	
.			

# text = But suddenly they started forward in a rigid, fixed stare, and his lips parted in amazement.
But				
suddenly				
they	SBJ	pron.pper	?OLD	
started				
forward				
in				
a				
rigid	other	indef-np.a		
,				
fixed				
stare	OBJ_2	indef-np.bare		
,				
and				
his	other_2	pron.ppos	?OLD	
lips	other	def-np.poss	?OLD	
parted				
in				
amazement	other_3	indef-np.bare		
.			

# text = At the same instant Lestrade gave a yell of terror and threw himself face downward upon the ground.
At				
the				
same				
instant				
Lestrade	other	ne	?OLD	
gave				
a				
yell	OBJ	indef-np.a		
of				
terror	other_2	indef-np.bare		
and				
threw				
himself				
face	OBJ_2	def-np.poss	?OLD	
downward				
upon				
the				
ground	other_2	def-np.the	?OLD	
.			

# text = I sprang to my feet, my inert hand grasping my pistol, my mind paralyzed by the dreadful shape which had sprung out upon us from the shadows of the fog.
I	SBJ	pron.pper	?OLD	
sprang				
to				
my	other_2	pron.ppos	?OLD	
feet	other	def-np.poss	?OLD	
,				
my	other_2	pron.ppos	?OLD	
inert				
hand	OBJ	def-np.poss	?OLD	
grasping				
my	other_4	pron.ppos	?OLD	
pistol	OBJ_3	def-np.poss	?OLD	
,				
my	other_4	pron.ppos	?OLD	
mind	OBJ_3	def-np.poss	?OLD	
paralyzed				
by				
the				
dreadful				
shape	other_5	def-np.the	?OLD	
which	SBJ_7			
had				
sprung				
out				
upon				
us	other_7	pron.pper	?OLD	
from				
the				
shadows	other_7	def-np.the	?OLD	
of				
the				
fog	other_8	def-np.the	?OLD	
.			

# text = A hound it was, an enormous coal-black hound, but not such a hound as mortal eyes have ever seen.
A				
hound	SBJ	indef-np.a		
it	SBJ_3	pron.pper	?OLD	
was				
,				
an				
enormous				
coal	other_4	indef-np.bare		
_				
black				
hound	other_2	indef-np.a		
,				
but				
not				
such				
a				
hound	other_2	pron.pds		
as				
mortal				
eyes	other_3	indef-np.bare		
have				
ever				
seen				
.			

# text = Fire burst from its open mouth, its eyes glowed with a smouldering glare, its muzzle and hackles and dewlap were outlined in flickering flame.
Fire				
burst	OBJ	indef-np.bare		
from				
its	other_2	pron.ppos	?OLD	
open				
mouth	other	def-np.poss	?OLD	
,				
it	SBJ_2	pron.pper	?OLD	
s				
eyes	SBJ_2	indef-np.bare		
glowed				
with				
a				
smouldering				
glare	other_2	indef-np.a		
,				
its	other_3	pron.ppos	?OLD	
muzzle	SBJ_2	def-np.poss	?OLD	
and				
hackles	other_3	indef-np.bare		
and				
dewlap	other_3	indef-np.bare		
were				
outlined				
in				
flickering				
flame	other_2	indef-np.bare		
.			

# text = Never in the delirious dream of a disordered brain could anything more savage, more appalling, more hellish be conceived than that dark form and savage face which broke upon us out of the wall of fog.
Never				
in				
the				
delirious				
dream	SBJ	def-np.the	?OLD	
of				
a				
disordered				
brain	other_2	indef-np.a		
could				
anything	SBJ	pron	?OLD	
more				
savage	OBJ_2	indef-np.bare		
,				
more				
appalling				
,				
more				
hellish				
be				
conceived				
than				
that				
dark				
form	other	def-np.dem	?OLD	
and				
savage				
face	other_2	indef-np.bare		
which	SBJ_4			
broke				
upon				
us	other_4	pron.pper	?OLD	
out				
of				
the				
wall	other_4	def-np.the	?OLD	
of				
fog	other_5	indef-np.bare		
.			

# text = With long bounds the huge black creature was leaping down the track, following hard upon the footsteps of our friend.
With				
long				
bounds	other	indef-np.bare		
the				
huge				
black				
creature	SBJ	def-np.the	?OLD	
was				
leaping				
down				
the				
track	OBJ	def-np.the	?OLD	
,				
following				
hard				
upon				
the				
footsteps	other_2	def-np.poss	?OLD	
of				
our	other_4	pron.ppos	?OLD	
friend	other_3	def-np.poss	?OLD	
.			

# text = So paralyzed were we by the apparition that we allowed him to pass before we had recovered our nerve.
So				
paralyzed				
were				
we	SBJ	pron.pper	?OLD	
by				
the				
apparition	other_2	def-np.the	?OLD	
that	OBJ_4			
we	SBJ_4	pron.pper	?OLD	
allowed				
him	OBJ_4	pron.pper	?OLD	
to				
pass				
before				
we	SBJ_6	pron.pper	?OLD	
had				
recovered				
our	other_7	pron.ppos	?OLD	
nerve	OBJ_6	def-np.poss	?OLD	
.			

# text = Then Holmes and I both fired together, and the creature gave a hideous howl, which showed that one at least had hit him.
Then				
Holmes	SBJ	ne	?OLD	
and				
I	other_2	pron.pper	?OLD	
both				
fired				
together				
,				
and				
the				
creature	SBJ_2	def-np.the	?OLD	
gave				
a				
hideous				
howl	OBJ_2	indef-np.a		
,				
which	SBJ_4			
showed				
that				
one	OBJ_4	def-np.dem	?OLD	
at				
least				
had				
hit				
him	OBJ_5	pron.pper	?OLD	
.			

# text = He did not pause, however, but bounded onward.
He	SBJ	pron.pper	?OLD	
did				
not				
pause				
,				
however				
,				
but				
bounded				
onward				
.			

# text = Far away on the path we saw Sir Henry looking back, his face white in the moonlight, his hands raised in horror, glaring helplessly at the frightful thing which was hunting him down.
Far				
away				
on				
the				
path	other_2	def-np.the	?OLD	
we	SBJ	pron.pper	?OLD	
saw				
Sir				
Henry	OBJ	ne	?OLD	
looking				
back				
,				
his	other_2	pron.ppos	?OLD	
face	OBJ	def-np.poss	?OLD	
white				
in				
the				
moonlight	other_2	def-np.the	?OLD	
,				
his	other_3	pron.ppos	?OLD	
hands	other_2	def-np.poss	?OLD	
raised				
in				
horror	other_4	indef-np.bare		
,				
glaring				
helplessly				
at				
the				
frightful				
thing	other_5	def-np.the	?OLD	
which	SBJ_7			
was				
hunting				
him	OBJ_7	pron.pper	?OLD	
down				
.			

# text = But that cry of pain from the hound had blown all our fears to the winds.
But				
that				
cry	SBJ	def-np.dem	?OLD	
of				
pain	other_2	indef-np.bare		
from				
the				
hound	other_3	def-np.the	?OLD	
had				
blown				
all				
our	other_2	pron.ppos	?OLD	
fears	OBJ	def-np.poss	?OLD	
to				
the				
winds	other	def-np.the	?OLD	
.			

# text = If he was vulnerable he was mortal, and if we could wound him we could kill him.
If				
he	SBJ_2	pron.pper	?OLD	
was				
vulnerable				
he	SBJ	pron.pper	?OLD	
was				
mortal				
,				
and				
if				
we	SBJ_3	pron.pper	?OLD	
could				
wound				
him	OBJ_3	pron.pper	?OLD	
we	SBJ_2	pron.pper	?OLD	
could				
kill				
him	OBJ_2	pron.pper	?OLD	
.			

# text = Never have I seen a man run as Holmes ran that night.
Never				
have				
I	SBJ	pron.pper	?OLD	
seen				
a				
man	OBJ	indef-np.a		
run				
as				
Holmes	SBJ_2	ne	?OLD	
ran				
that				
night	other_2	def-np.dem	?OLD	
.			

# text = I am reckoned fleet of foot, but he outpaced me as much as I outpaced the little professional.
I	SBJ	pron.pper	?OLD	
am				
reckoned				
fleet	OBJ	indef-np.bare		
of				
foot	other_2	indef-np.bare		
,				
but				
he	SBJ_2	pron.pper	?OLD	
outpaced				
me	OBJ_2	pron.pper	?OLD	
as				
much				
as				
I	SBJ_4	pron.pper	?OLD	
outpaced				
the				
little				
professional	OBJ_4			
.			

# text = In front of us as we flew up the track we heard scream after scream from Sir Henry and the deep roar of the hound.
In				
front	other	def-np.poss	?OLD	
of				
us	other_2	pron.pper	?OLD	
as				
we	SBJ	pron.pper	?OLD	
flew				
up				
the				
track	OBJ	def-np.the	?OLD	
we	SBJ_3	pron.pper	?OLD	
heard				
scream	OBJ_3	indef-np.bare		
after				
scream	other_3	indef-np.bare		
from				
Sir	other_4	ne	?OLD	
Henry				
and				
the				
deep				
roar	other_5	def-np.the	?OLD	
of				
the				
hound	other_6	def-np.the	?OLD	
.			

# text = I was in time to see the beast spring upon its victim, hurl him to the ground, and worry at his throat.
I	SBJ	pron.pper	?OLD	
was				
in				
time	other	indef-np.bare		
to				
see				
the				
beast				
spring	OBJ_2	def-np.the	?OLD	
upon				
it	SBJ_3	pron.pper	?OLD	
s				
victim				
,				
hurl				
him	OBJ_2	pron.pper	?OLD	
to				
the				
ground	other_2	def-np.the	?OLD	
,				
and				
worry				
at				
his	other_4	pron.ppos	?OLD	
throat	other_3	def-np.poss	?OLD	
.			

# text = But the next instant Holmes had emptied five barrels of his revolver into the creature's flank.
But				
the				
next				
instant				
Holmes	SBJ	def-np.the	?OLD	
had				
emptied				
five				
barrels	OBJ	def-np.poss	?OLD	
of				
his	other_3	pron.ppos	?OLD	
revolver	other_2	def-np.poss	?OLD	
into				
the				
creature	other_2	def-np.the	?OLD	
's				
flank	other	def-np.poss	?OLD	
.			

# text = With a last howl of agony and a vicious snap in the air, it rolled upon its back, four feet pawing furiously, and then fell limp upon its side.
With				
a				
last				
howl	other	indef-np.a		
of				
agony	other_2	indef-np.bare		
and				
a				
vicious				
snap	other_2	indef-np.a		
in				
the				
air	other_3	def-np.the	?OLD	
,				
it	SBJ	pron.pper	?OLD	
rolled				
upon				
its	other_3	pron.ppos	?OLD	
back				
,				
four				
feet	OBJ	indef-np.bare		
pawing				
furiously				
,				
and				
then				
fell				
limp				
upon				
its	other_4	pron.ppos	?OLD	
side	other_3	def-np.poss	?OLD	
.			

# text = I stooped, panting, and pressed my pistol to the dreadful, shimmering head, but it was useless to press the trigger.
I	SBJ	pron.pper	?OLD	
stooped				
,				
panting				
,				
and				
pressed				
my	other_4	pron.ppos	?OLD	
pistol	OBJ_3	def-np.poss	?OLD	
to				
the				
dreadful	other_4	def-np.the	?OLD	
,				
shimmering				
head	other_4	indef-np.bare		
,				
but				
it				
was				
useless				
to				
press				
the				
trigger	OBJ_3	def-np.the	?OLD	
.			

# text = The giant hound was dead.
The				
giant				
hound	SBJ	def-np.the	?OLD	
was				
dead				
.			

# text = Sir
Sir	other	ne	?OLD

# text = Henry lay insensible where he had fallen.
Henry	SBJ	ne	?OLD	
lay				
insensible				
where				
he	SBJ_2	pron.pper	?OLD	
had				
fallen				
.			

# text = We tore away his collar, and Holmes breathed a prayer of gratitude when we saw that there was no sign of a wound and that the rescue had been in time.
We	SBJ	pron.pper	?OLD	
tore				
away				
his	other_2	pron.ppos	?OLD	
collar	OBJ	def-np.poss	?OLD	
,				
and				
Holmes	other	ne	?OLD	
breathed				
a				
prayer	OBJ_2	indef-np.a		
of				
gratitude	other_3	indef-np.bare		
when				
we	SBJ_3	pron.pper	?OLD	
saw				
that				
there				
was				
no				
sign	SBJ_4	indef-np.quant		
of				
a				
wound	other_5	indef-np.a		
and				
that				
the				
rescue	SBJ_5	def-np.the	?OLD	
had				
been				
in				
time	other_4	indef-np.bare		
.			

# text = Already our friend's eyelids shivered and he made a feeble effort to move.
Already				
our	other_3	pron.ppos	?OLD	
friend	other_2	def-np.poss	?OLD	
's				
eyelids	SBJ	def-np.poss	?OLD	
shivered				
and				
he	SBJ_2	pron.pper	?OLD	
made				
a				
feeble				
effort	OBJ_2	indef-np.a		
to				
move				
.			

# text = Lestrade thrust his brandy-flask between the baronet's teeth, and two frightened eyes were looking up at us.
Lestrade	SBJ	ne	?OLD	
thrust				
his	other_2	pron.ppos	?OLD	
brandy				
_				
flask	OBJ	def-np.poss	?OLD	
between				
the				
baronet	other_2	def-np.the	?OLD	
's				
teeth	other	def-np.poss	?OLD	
,				
and				
two				
frightened				
eyes	SBJ_2	indef-np.quant		
were				
looking				
up				
at				
us	other_2	pron.pper	?OLD	
.			

--
# text = \"My God!\" he whispered.
&quot;				
My	other_2	pron.ppos	?OLD	
God	SBJ	ne	?OLD	
!				
&quot;				
he	SBJ	pron.pper	?OLD	
whispered				
.			

--
# text = \"What was it?
&quot;				
What	SBJ	pron.pint		
was				
it	SBJ	pron.pper	?OLD	
?			

--
# text = What, in heaven's name, was it?"
What	SBJ	pron.pint		
,				
in				
heaven	other_3	indef-np.bare		
's				
name	other_2	def-np.poss	?OLD	
,				
was				
it	SBJ	pron.pper	?OLD	
?				
&quot;			

--
# text = "It's dead, whatever it is," said Holmes.
&quot;				
It	SBJ_2	pron.pper	?OLD	
's				
dead				
,				
whatever	other_2	pron.pint		
it	SBJ_4	pron.pper	?OLD	
is				
,				
&quot;				
said				
Holmes	SBJ	ne	?OLD	
.			

--
# text = \"We've laid the family ghost once and forever.\"
&quot;				
We	SBJ	pron.pper	?OLD	
've				
laid				
the				
family				
ghost	OBJ	def-np.the	?OLD	
once				
and				
forever				
.				
&quot;			

# text = In mere size and strength it was a terrible creature which was lying stretched before us.
In				
mere				
size	other	indef-np.bare		
and				
strength	other_2	indef-np.bare		
it	SBJ	pron.pper	?OLD	
was				
a				
terrible				
creature	other	indef-np.a		
which	SBJ_2			
was				
lying				
stretched				
before				
us	other_3	pron.pper	?OLD	
.			

# text = It was not a pure bloodhound and it was not a pure mastiff; but it appeared to be a combination of the two—gaunt, savage, and as large as a small lioness.
It	SBJ	pron.pper	?OLD	
was				
not				
a				
pure				
bloodhound	other	indef-np.a		
and				
it	SBJ_2	pron.pper	?OLD	
was				
not				
a				
pure				
mastiff	other	indef-np.a		
;				
but				
it	SBJ_2	pron.pper	?OLD	
appeared				
to				
be				
a				
combination	other_2	indef-np.a		
of				
the				
two				
—gaunt	other_3	def-np.quant	?OLD	
,				
savage	other_4	indef-np.bare		
,				
and				
as				
large				
as				
a				
small				
lioness	other_5	indef-np.a		
.			

# text = Even now, in the stillness of death, the huge jaws seemed to be dripping with a bluish flame and the small, deep-set, cruel eyes were ringed with fire.
Even				
now				
,				
in				
the				
stillness	other	def-np.the	?OLD	
of				
death	other_2	indef-np.bare		
,				
the				
huge				
jaws	SBJ	def-np.the	?OLD	
seemed				
to				
be				
dripping				
with				
a				
bluish				
flame	other_2	indef-np.a		
and				
the				
small				
,				
deep				
_				
set				
,				
cruel				
eyes	SBJ_4	indef-np.bare		
were				
ringed				
with				
fire	other_4	indef-np.bare		
.			

# text = I placed my hand upon the glowing muzzle, and as I held them up my own fingers smouldered and gleamed in the darkness.
I	SBJ	pron.pper	?OLD	
placed				
my	other_2	pron.ppos	?OLD	
hand	OBJ	def-np.poss	?OLD	
upon				
the				
glowing				
muzzle	other	def-np.the	?OLD	
,				
and				
as				
I	SBJ_2	pron.pper	?OLD	
held				
them	OBJ_2	pron.pper	?OLD	
up				
my	other_3	pron.ppos	?OLD	
own				
fingers	OBJ_2	def-np.poss	?OLD	
smouldered				
and				
gleamed				
in				
the				
darkness	other_3	def-np.the	?OLD	
.			

--
# text = "Phosphorus," I said.
&quot;				
Phosphorus	other	indef-np.bare		
,				
&quot;				
I	SBJ	pron.pper	?OLD	
said				
.			

--
# text = "A cunning preparation of it," said Holmes, sniffing at the dead animal.
&quot;				
A				
cunning				
preparation	SBJ	def-np.poss	?OLD	
of				
it	other_2	pron.pper	?OLD	
,				
&quot;				
said				
Holmes	SBJ	ne	?OLD	
,				
sniffing				
at				
the				
dead				
animal	other_3	def-np.the	?OLD	
.			

--
# text = \"There is no smell which might have interfered with his power of scent.
&quot;				
There				
is				
no				
smell	SBJ	indef-np.quant		
which	SBJ_3			
might				
have				
interfered				
with				
his	other_4	pron.ppos	?OLD	
power	other_3	def-np.poss	?OLD	
of				
scent	other_4	indef-np.bare		
.			

# text = We owe you a deep apology, Sir Henry, for having exposed you to this fright.
We	SBJ	pron.pper	?OLD	
owe				
you	OBJ	pron.pper	?OLD	
a				
deep				
apology	OBJ	indef-np.a		
,				
Sir	other_2	ne	?OLD	
Henry				
,				
for				
having				
exposed				
you	OBJ_2	pron.pper	?OLD	
to				
this				
fright	other_2	def-np.dem	?OLD	
.			

# text = I was prepared for a hound, but not for such a creature as this.
I	SBJ	pron.pper	?OLD	
was				
prepared				
for				
a				
hound	other	indef-np.a		
,				
but				
not				
for				
such				
a				
creature	other	pron.pds		
as				
this	other_2	pron.pds	?OLD	
.			

--
# text = And the fog gave us little time to receive him.\"
And				
the				
fog	SBJ	def-np.the	?OLD	
gave				
us	OBJ	pron.pper	?OLD	
little				
time	OBJ	indef-np.bare		
to				
receive				
him	OBJ_3	pron.pper	?OLD	
.				
&quot;			

--
# text = \"You have saved my life.\"
&quot;				
You	SBJ	pron.pper	?OLD	
have				
saved				
my	other_2	pron.ppos	?OLD	
life	OBJ	def-np.poss	?OLD	
.				
&quot;			

--
# text = \"Having first endangered it.
&quot;				
Having				
first				
endangered				
it	OBJ_2	pron.pper	?OLD	
.			

--
# text = Are you strong enough to stand?\"
Are				
you	SBJ	pron.pper	?OLD	
strong				
enough				
to				
stand				
?				
&quot;			

--
# text = "Give me another mouthful of that brandy and I shall be ready for anything.
&quot;				
Give				
me	OBJ	pron.pper	?OLD	
another				
mouthful	OBJ	def-np.poss	?OLD	
of				
that				
brandy	other_2	def-np.dem	?OLD	
and				
I	SBJ_2	pron.pper	?OLD	
shall				
be				
ready				
for				
anything	other_2	pron	?OLD	
.			

# text = So!
So				
!			

# text = Now, if you will help me up.
Now				
,				
if				
you	SBJ	pron.pper	?OLD	
will				
help				
me	OBJ	pron.pper	?OLD	
up				
.			

--
# text = What do you propose to do?\"
What	OBJ	pron.pint		
do				
you	SBJ	pron.pper	?OLD	
propose				
to				
do				
?				
&quot;			

--
# text = \"To leave you here.
&quot;				
To				
leave				
you	OBJ	pron.pper	?OLD	
here				
.			

# text = You are not fit for further adventures to-night.
You	SBJ	pron.pper	?OLD	
are				
not				
fit				
for				
further				
adventures	other	indef-np.bare		
to				
_				
night	other_2	indef-np.bare		
.			

--
# text = If you will wait, one or other of us will go back with you to the Hall."
If				
you	SBJ_3	pron.pper	?OLD	
will				
wait				
,				
one				
or				
other	SBJ_4	def-np.poss	?OLD	
of				
us	other_5	pron.pper	?OLD	
will				
go				
back				
with				
you	other_3	pron.pper	?OLD	
to				
the				
Hall	other_3	def-np.the	?OLD	
.				
&quot;			

# text = He tried to stagger to his feet; but he was still ghastly pale and trembling in every limb.
He	SBJ	pron.pper	?OLD	
tried				
to				
stagger				
to				
his	other_3	pron.ppos	?OLD	
feet	other_2	def-np.poss	?OLD	
;				
but				
he	SBJ_2	pron.pper	?OLD	
was				
still				
ghastly				
pale				
and				
trembling				
in				
every				
limb	other_3	indef-np		
.			

# text = We helped him to a rock, where he sat shivering with his face buried in his hands.
We	SBJ	pron.pper	?OLD	
helped				
him	OBJ	pron.pper	?OLD	
to				
a				
rock	other	indef-np.a		
,				
where				
he	SBJ_3	pron.pper	?OLD	
sat				
shivering				
with				
his	other_5	pron.ppos	?OLD	
face	other_4	def-np.poss	?OLD	
buried				
in				
his	other_6	pron.ppos	?OLD	
hands	other_5	def-np.poss	?OLD	
.			

--
# text = "We must leave you now," said Holmes.
&quot;				
We	SBJ_2	pron.pper	?OLD	
must				
leave				
you	OBJ_2	pron.pper	?OLD	
now				
,				
&quot;				
said				
Holmes	SBJ	ne	?OLD	
.			

--
# text = "The rest of our work must be done, and every moment is of importance.
&quot;				
The				
rest	SBJ	def-np.poss	?OLD	
of				
our	other_3	pron.ppos	?OLD	
work	other_2	def-np.poss	?OLD	
must				
be				
done				
,				
and				
every				
moment	SBJ_2	indef-np		
is				
of				
importance	other	indef-np.bare		
.			

# text = We have our case, and now we only want our man.
We	SBJ	pron.pper	?OLD	
have				
our	other_2	pron.ppos	?OLD	
case	OBJ	def-np.poss	?OLD	
,				
and				
now				
we	SBJ_2	pron.pper	?OLD	
only				
want				
our	other_3	pron.ppos	?OLD	
man	OBJ_2	def-np.poss	?OLD	
.			

--
# text = "It's a thousand to one against our finding him at the house," he continued as we retraced our steps swiftly down the path.
&quot;				
It	SBJ	pron.pper	?OLD	
's				
a				
thousand				
to				
one				
against				
our	other_2	pron.ppos	?OLD	
finding				
him	OBJ_2	pron.pper	?OLD	
at				
the				
house	other_2	def-np.the	?OLD	
,				
&quot;				
he	SBJ_2	pron.pper	?OLD	
continued				
as				
we	SBJ_3	pron.pper	?OLD	
retraced				
our	other_4	pron.ppos	?OLD	
steps	OBJ_3	def-np.poss	?OLD	
swiftly				
down				
the				
path	other_4	def-np.the	?OLD	
.			

--
# text = "Those shots must have told him that the game was up."
&quot;				
Those				
shots	SBJ	def-np.dem	?OLD	
must				
have				
told				
him	OBJ	pron.pper	?OLD	
that				
the				
game	SBJ_2	def-np.the	?OLD	
was				
up				
.				
&quot;			

--
# text = "We were some distance off, and this fog may have deadened them."
&quot;				
We	SBJ	pron.pper	?OLD	
were				
some				
distance				
off	other	indef-np.quant		
,				
and				
this				
fog	SBJ_2	def-np.dem	?OLD	
may				
have				
deadened				
them	OBJ_2	pron.pper	?OLD	
.				
&quot;			

--
# text = "He followed the hound to call him off—of that you may be certain.
&quot;				
He	SBJ	pron.pper	?OLD	
followed				
the				
hound	OBJ	def-np.the	?OLD	
to				
call				
him	OBJ_2	pron.pper	?OLD	
off				
—of	other_2	indef-np.bare		
that	OBJ_4			
you	SBJ_4	pron.pper	?OLD	
may				
be				
certain				
.			

# text = No, no, he's gone by this time!
No				
,				
no				
,				
he	SBJ	pron.pper	?OLD	
's				
gone				
by				
this				
time	other	def-np.dem	?OLD	
!			

--
# text = But we'll search the house and make sure."
But				
